Gene,Entrez,P-value,Multiple testing corrected p-value,Z-score,Twist1,Control,Quantity,Human orthologue
Nif3l1,65102.0,0.959034383304672,1.0,-0.0513653646807747,147.793001733921,156.173410546572,-0.0795708900823159,NIF3L1
Gm19434,100502888.0,0.959069337945843,1.0,-0.0513214977530602,135.498116995348,135.799345328433,-0.00320372182755775,
Ormdl2,66844.0,0.959083066597217,1.0,0.0513042687730754,338.333020641403,318.273779306701,0.0881756814569543,ORMDL2
Trim17,56631.0,0.959099875692299,1.0,0.0512831739641132,343.068808886372,335.044252735295,0.0341463052730933,TRIM17
Calr4,108802.0,0.959203325817088,1.0,-0.0511533482852284,11.4851492581096,12.2499106592497,-0.093001621698478,
Ppfia4,68507.0,0.959400723540809,1.0,-0.0509056245993754,4.27994249124298,5.22239246975795,-0.287119470637775,PPFIA4
9630033F20Rik,319801.0,0.959413083485989,1.0,-0.0508901136270427,51.5626414486777,62.8981290618266,-0.286690932105092,C12orf5
Has3,15118.0,0.959477738545546,1.0,-0.0508089756963996,405.342859811335,432.809287852093,-0.0945887289915098,HAS3
Mgat5,107895.0,0.95963841531837,1.0,-0.0506073381546768,1308.42726269692,1333.03597707246,-0.0268819924155855,MGAT5
Nrn1,68404.0,0.959709128038492,1.0,-0.0505185995401185,2.37389580928291,3.06904043915647,-0.370531039352383,NRN1
Upk1b,22268.0,0.959720828470998,1.0,0.0505039165035331,2.58430262746947,1.34026324197978,0.947258633467041,UPK1B
Cluap1,76779.0,0.959867903424338,1.0,-0.050319351012773,333.449479063334,340.382059597357,-0.0296868041708739,CLUAP1
Aqp2,11827.0,0.959945541628485,1.0,0.0502219229245649,4.58901234711389,4.07287706863836,0.172135418208992,AQP2
Mpeg1,17476.0,0.959961521710823,1.0,0.0502018695978122,168.791085396529,155.352003464324,0.119697863961821,MPEG1
4930565N06Rik,68306.0,0.960129553081185,1.0,-0.0499910090779833,275.594308510063,275.81524667879,-0.0011561149581993,
Lhfpl1,237091.0,0.960130545434355,1.0,0.0499897637926892,1.47674435855398,0.518553000167293,1.50985674421009,LHFPL1
Adck2,57869.0,0.96016730845221,1.0,0.0499436306289461,293.085441308456,288.251805338794,0.023991661951349,ADCK2
Gp1ba,14723.0,0.960245666754495,1.0,0.0498453007429724,25.0780340488838,23.4741282787308,0.0953526710659553,GP1BA
Abi2,329165.0,0.960272930406973,1.0,0.0498110883761679,1327.04007168755,1265.35386016144,0.0686710398838822,ABI2
Tmem40,94346.0,0.960276898856639,1.0,0.0498061084886352,33.2100684386791,30.5789645016249,0.119081142515381,TMEM40
Hist1h4m,100041230.0,0.960297812885805,1.0,-0.0497798641260007,7.30968431060219,10.2421583902089,-0.486638769210092,
Mir1b,100316783.0,0.960333574372461,1.0,0.0497349882316668,26.9629698618912,25.2862722719411,0.0926250431839861,
S100a3,20197.0,0.96034249189867,1.0,0.0497237979416875,2.58430262746947,1.53101108283997,0.755290296253394,S100A3
Gm6086,619597.0,0.960421866962662,1.0,0.0496241932399786,2.58430262746947,1.55565900050188,0.73224916554654,GAL3ST2
Dpf3,70127.0,0.960425909766253,1.0,0.0496191200951017,4.34005872501057,2.93980298404321,0.561995090190715,DPF3
Ncan,13004.0,0.960495126494982,1.0,-0.0495322631196454,11.8900169983411,13.7125610038543,-0.205747261235572,NCAN
Lrrc2,74249.0,0.960520798652863,1.0,0.0495000483725755,109.357267932201,103.561516651754,0.0785611070387875,LRRC2
Olfr342,258950.0,0.960573932637341,1.0,0.0494333732730265,3.11245896090193,3.11131800100376,0.000528957645962123,
1500009L16Rik,69784.0,0.960619630272684,1.0,-0.0493760298406603,2.58430262746947,2.81056552892995,-0.121085429387429,C12orf75
Oaz1,18245.0,0.960693460504882,1.0,0.0492833847131448,370.381084002405,362.111361432862,0.0325769767342339,OAZ1
Gm14827,100503393.0,0.960696831263237,1.0,-0.0492791549608831,8.49976874871838,9.4770091882619,-0.15700824583803,
Glt8d2,74782.0,0.960816643539888,1.0,0.0491288106565199,49.0915343324259,48.8206435986809,0.00798294397312779,GLT8D2
Gpr174,213439.0,0.960850733965211,1.0,0.0490860330957199,2.50946294782657,1.76483807540458,0.507842823164793,GPR174
Snord82,80828.0,0.96088102317508,1.0,0.0490480254752416,2.79593189592235,1.48793193113555,0.910020691022405,
Usp33,170822.0,0.960897153182138,1.0,0.0490277851879115,1298.41326498857,1294.76773033194,0.00405632946157564,USP33
Zdhhc7,102193.0,0.960920090371523,1.0,0.0489990031331901,971.756346111528,957.949613116832,0.020644850094112,ZDHHC7
Zfp668,244219.0,0.961002479261223,1.0,-0.0488956202026289,367.984022519703,394.770937008761,-0.10137265532317,ZNF668
5430416O09Rik,71406.0,0.96103230968726,1.0,0.048858188623525,36.5788999226859,31.082679364982,0.23490081680795,
Gm9926,100503565.0,0.961086383201035,1.0,0.0487903366994207,4.67979792289843,4.13438745438529,0.178772637167992,
Oxct2b,353371.0,0.961144743605032,1.0,-0.0487171057995216,1.77854797765824,2.84861632467591,-0.679561427887371,OXCT2
Mrps35,232536.0,0.961211152079371,1.0,-0.04863377646218,212.38873928483,225.069603739901,-0.083663952670579,MRPS35
Stxbp5l,207227.0,0.96131507397335,1.0,0.0485033759725647,6.80493108242004,5.76296980120009,0.23976809096089,STXBP5L
Ubqln1,56085.0,0.961395384437296,1.0,0.0484026035107229,2558.80387059198,2531.82273328608,0.0152931733237878,UBQLN1
9130221F21Rik,330350.0,0.96139776220893,1.0,-0.0483996199231878,19.3810814881704,19.4378667471123,-0.00422081862752104,
Mir30c-2,723964.0,0.961466397595302,1.0,0.0483134975895707,6.39822966678908,6.13968405802719,0.0595083615798149,MIR30C2
Ercc3,13872.0,0.961529693224037,1.0,-0.0482340757964938,1010.54162961422,1048.50328739261,-0.0532026294849393,ERCC3
Mir145,387163.0,0.961621955610388,1.0,0.0481183077755648,9.68277792240993,9.3313304166242,0.0533382178455145,MIR145
C030030A07Rik,654818.0,0.961632217552449,1.0,0.0481054314443664,2.4640701599343,2.06017545371612,0.258276125770496,
Itih4,16427.0,0.961660806957343,1.0,-0.0480695584865602,9.95513464976355,12.6844631945144,-0.349549731360411,ITIH4
Adam1a,280668.0,0.961664395278373,1.0,-0.0480650559946597,31.1902533284753,37.7472729135345,-0.275277148985813,
Wnt2,22413.0,0.96166872967334,1.0,-0.0480596173582034,9.23772067520423,9.27780781519906,-0.00624703836764581,WNT2
1700011L22Rik,67687.0,0.96167732923899,1.0,0.0480488269495395,3.11245896090193,1.42642154538862,1.12565441532527,C4orf51
Gm11744,100038570.0,0.961779942493359,1.0,0.0479200721629417,4.06911542026528,2.59276500083646,0.650223751690887,PRCD
Mir302c,723835.0,0.961960650557296,1.0,-0.0476933292308995,0.678255945509403,1.29638250041823,-0.934589757112253,MIR302C
Cpne5,240058.0,0.961973784853843,1.0,-0.0476768491051868,3.39812571152253,4.20291611360875,-0.306651436788903,CPNE5
2310061C15Rik,,0.962018753510814,1.0,-0.0476204252358357,57.2386358046735,65.7007068064347,-0.198919603060579,
1700026L06Rik,69987.0,0.96204941547535,1.0,-0.0475819525998265,0.369186089638496,1.22083556771825,-1.72544879865035,C9orf9
Gm11413,790913.0,0.96204941547535,1.0,-0.0475819525998265,0.369186089638496,1.22083556771825,-1.72544879865035,
Rnase10,75019.0,0.96204941547535,1.0,-0.0475819525998265,0.369186089638496,1.22083556771825,-1.72544879865035,RNASE10
N6amt1,67768.0,0.962109833454927,1.0,-0.047506144260286,129.385630695394,134.863235768318,-0.0598197142652485,N6AMT1
BC051226,407803.0,0.962170381414301,1.0,-0.0474301731048999,19.1244413765092,19.4843710750609,-0.0268997569179295,
Snord99,100217437.0,0.96224137090074,1.0,-0.0473411010328772,17.1274181464226,17.4788556546033,-0.0293030439422232,
Pex16,18633.0,0.962263926209712,1.0,-0.0473128004686398,261.176238075302,265.542808048594,-0.0239208102123807,PEX16
Pelo,105083.0,0.962459740946656,1.0,-0.0470671096787494,74.8787229492851,81.6124015890591,-0.124232566620431,PELO
Cd3d,12500.0,0.962473375609383,1.0,0.0470500022313917,2.931499034466,1.86942761285593,0.649041972678524,CD3D
1110028F18Rik,68692.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
3100003L05Rik,73076.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
4930547E08Rik,78031.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
4930558J18Rik,75323.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
A930011G23Rik,319818.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Aadat,23923.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,AADAT
Acsm1,117147.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,ACSM1
Apoc2,11813.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,APOC2
Beta-s,100503605.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Cd244,18106.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,CD244
Crhbp,12919.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,CRHBP
Defb9,246079.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Dspp,666279.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,DSPP
E330021D16Rik,100502936.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
E330033L03,,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Fpr1,14293.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,FPR1
Fsip1,71313.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,FSIP1
Gbx1,231044.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,GBX1
Gm13498,227885.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Gm17689,100312948.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Gm5538,433597.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Gm6408,623198.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Gm6772,627607.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,C14orf166B
Ifna1,15962.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,IFNA21;IFNA4;IFNA7;IFNA10;IFNA16;IFNA17;IFNA14;IFNA5;IFNA6;IFNA13;IFNA2;IFNA8;IFNA1
Klk1b7-ps,16604.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Klra7,16638.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Mir16-2,723949.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,MIR16-2
Mir3057,100526465.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Mir5128,100628597.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Mrgprb2,243979.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,MRGPRX3;MRGPRX4;MRGPRX1;MRGPRX2
Myl1,17901.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,MYL1
Nlrp9a,233001.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,NLRP9
Npffr1,237362.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,NPFFR1
Olfr23,18321.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,OR1E1;OR1E2
Pcdha3,192163.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Ppp1r3g,76487.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,PPP1R3G
Rln1,19773.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,RLN2;RLN1
Slc14a2,27411.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,SLC14A2
Slc35d3,76157.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,SLC35D3
Sntg1,71096.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,SNTG1
Stfa1,20861.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,CSTA
Tas2r144,387515.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,TAS2R40
Vmn1r180,232962.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Vmn1r237,171234.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Vmn2r5,667060.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Vmn2r9,435864.0,0.962555641915961,1.0,-0.0469467827711206,0.0,0.518553000167293,,
Eif2c4,,0.962617983463726,1.0,0.0468685632208609,389.606854446197,353.544801792963,0.140126011955369,
Csk,12988.0,0.962668464675108,1.0,-0.0468052249706526,708.259230054558,747.244950166735,-0.0773037443271602,CSK
Plxna3,18846.0,0.962726251938751,1.0,-0.0467327201232417,1342.48332802264,1360.58737551867,-0.0193254361114739,PLXNA3
Akirin1,68050.0,0.962801089161701,1.0,0.0466388233024866,460.814101786789,442.595740074863,0.0581953012064377,AKIRIN1
Hexim2,71059.0,0.962817331025473,1.0,0.0466184450034912,20.2487477390415,16.4748511041333,0.297567262358443,HEXIM2
Zfp3,193043.0,0.962867374848661,1.0,-0.0465556562724872,289.504056419204,332.166389458049,-0.198322537503459,ZFP3
Neu1,18010.0,0.963059753755547,1.0,0.0463142849852357,346.192399990371,323.810220002291,0.0964255330956726,NEU1
4930405P13Rik,73921.0,0.963153224956772,1.0,0.0461970108152997,22.2230173971181,21.3660132383399,0.0567369808649345,
Mterf,545725.0,0.963240447671389,1.0,-0.0460875769174352,19.2384773933092,22.2632704128524,-0.2106709129368,MTERF
Tmem154,320782.0,0.963247355909809,1.0,0.0460789095261255,398.262117628446,377.66138367878,0.0766249841863776,TMEM154
Coasy,71743.0,0.96333036609073,1.0,-0.0459747614339118,432.82962266313,456.47206692984,-0.0767273395818024,COASY
Pacsin2,23970.0,0.963343387043785,1.0,-0.0459584248394584,1506.3151017539,1535.77805857847,-0.027946146664658,PACSIN2
C4b,12268.0,0.963685613666385,1.0,0.0455290583843312,245.057561927683,230.0321270357,0.0912852990460031,C4A;C4B
Dlk1,13386.0,0.963699603280731,1.0,0.0455115068280573,1.33391098324368,0.259276500083646,2.36309903703067,DLK1
Orm3,18407.0,0.963699603280731,1.0,0.0455115068280573,1.33391098324368,0.259276500083646,2.36309903703067,ORM1;ORM2
Raet1d,56554.0,0.963699603280731,1.0,0.0455115068280573,1.33391098324368,0.259276500083646,2.36309903703067,
Zfp804b,207618.0,0.963761718932914,1.0,0.0454335758737,1.18300917369155,0.406945189239416,1.53955486262775,ZNF804B
Hoxc13,15422.0,0.9637712702932,1.0,0.0454215926605279,7.48257580279629,7.15053896098561,0.0654830021967509,HOXC13
Wwc2,52357.0,0.963883033521774,1.0,-0.0452813741023757,960.62860257914,968.033570457253,-0.0110783143669385,WWC2
Kctd18,51960.0,0.963908066814822,1.0,0.0452499673628646,236.787753498836,224.917235615839,0.0742002472849134,KCTD18
Tspan12,269831.0,0.963960086395979,1.0,-0.0451847038012826,648.001985710009,659.117159180408,-0.0245366954398187,TSPAN12
Mettl7a1,70152.0,0.963979102308233,1.0,-0.045160846560733,137.724175272128,152.813646233009,-0.149991557852851,
Taf7,24074.0,0.963988006816088,1.0,-0.0451496750315958,156.19555917567,157.14099559526,-0.00870616946911592,TAF7
Slc25a47,104910.0,0.963988729347559,1.0,-0.0451487685492495,23.345490084251,24.1998423220332,-0.0518537724948548,SLC25A47
2310003C23Rik,,0.964181583661242,1.0,-0.0449068163558742,222.565711209351,229.166950904379,-0.0421676560462596,
Polr2d,69241.0,0.964240204939948,1.0,0.0448332714810449,126.92442512059,115.444215107301,0.136773843990515,POLR2D
Casz1,69743.0,0.964360860127306,1.0,-0.0446819010890217,2652.56719905979,2671.07091294052,-0.0100289776254609,CASZ1
Tmem216,68642.0,0.964405035455049,1.0,0.0446264802993328,188.157031337416,187.403865725036,0.00578649033554825,TMEM216
Suox,211389.0,0.964414502519404,1.0,-0.0446146032760873,453.806229246674,473.589708247544,-0.0615613170304186,SUOX
Ptpn7,320139.0,0.964439238637821,1.0,0.0445835703010007,20.4519266285686,18.5122006367174,0.143760349780607,PTPN7
BC055004,,0.964529775062649,1.0,0.0444699871786707,1.33391098324368,0.216197348379227,2.62524165951664,
Scarna8,100217448.0,0.964627143488565,1.0,0.0443478335605254,3.23250045609508,2.16117189393514,0.580836748660323,
Acot10,64833.0,0.96464689997655,1.0,-0.0443230481272834,0.0,0.475473848462873,,ACOT9
Ccdc144b,241943.0,0.96464689997655,1.0,-0.0443230481272834,0.0,0.475473848462873,,
Gm10635,100038575.0,0.96464689997655,1.0,-0.0443230481272834,0.0,0.475473848462873,,
Gm9962,791383.0,0.96464689997655,1.0,-0.0443230481272834,0.0,0.475473848462873,,
Gsdmcl1,74236.0,0.96464689997655,1.0,-0.0443230481272834,0.0,0.475473848462873,,
Il21,60505.0,0.96464689997655,1.0,-0.0443230481272834,0.0,0.475473848462873,,IL21
Ptprr,19279.0,0.96464689997655,1.0,-0.0443230481272834,0.0,0.475473848462873,,PTPRR
Trim12a,76681.0,0.96464689997655,1.0,-0.0443230481272834,0.0,0.475473848462873,,TRIM5
Lmnb2,16907.0,0.964677335969051,1.0,-0.0442848648120992,137.023119295118,145.546499219387,-0.0870608060489428,LMNB2
Cuta,67675.0,0.964685536279131,1.0,-0.0442745771670282,991.467928819371,1017.05711127899,-0.0367626825715826,CUTA
Rimbp3,239731.0,0.964695017684766,1.0,-0.0442626823377952,2.03476783652821,2.75966651389188,-0.439629743195808,RIMBP3B;RIMBP3C;RIMBP3
Ogfod2,66627.0,0.964738946988646,1.0,0.0442075712273264,92.9962554341976,85.3721718284619,0.123406744932645,OGFOD2
Bcat2,12036.0,0.964935830725124,1.0,-0.0439605741652141,116.576319331254,119.113968801582,-0.0310678544741933,BCAT2
Ppp1r26,241289.0,0.965020012080029,1.0,-0.0438549667321355,381.401440827051,398.189499210772,-0.0621448820079991,PPP1R26
Ino80c,225280.0,0.965023849237757,1.0,-0.0438501529417588,152.17244776843,154.465301432021,-0.0215756231602494,
Hoxa3,15400.0,0.965144873814268,1.0,0.0436983257341367,3.26316979811203,2.20425104563956,0.565985515521268,HOXA3
Gm8300,666806.0,0.965220054807927,1.0,0.0436040105194211,1.10755826891549,0.406945189239416,1.44447620279197,
Iqsec3,243621.0,0.965275166961628,1.0,-0.0435348720865568,0.678255945509403,1.16714504530497,-0.783082166913744,IQSEC3
Pxmp4,59038.0,0.965306191823344,1.0,-0.0434959513562237,354.70486867361,388.143452859358,-0.129970819798028,PXMP4
Malt1,240354.0,0.965357151693795,1.0,0.0434320222738544,484.220594501686,449.915962155445,0.106008888370839,MALT1
Sf3b3,101943.0,0.965379572786102,1.0,-0.0434038951028485,4350.36327490725,4436.39666760766,-0.0282524881625548,SF3B3
Foxa1,15375.0,0.965587443599151,1.0,-0.043143123627758,155.529352495054,157.648909110469,-0.0195283062849474,FOXA1
Wfdc5,209232.0,0.965642077326348,1.0,-0.0430745867510987,95.1623884495516,105.35426980091,-0.146785397867269,WFDC5
Kctd8,243043.0,0.965950035036691,1.0,-0.0426882639714878,0.738372179276992,1.08098674189613,-0.549928728191304,KCTD8
Srrt,83701.0,0.965950806493867,1.0,-0.0426872962119561,1463.69550666842,1493.31901844318,-0.0289069417757462,SRRT
Lhfp,108927.0,0.966011395598943,1.0,0.0426112899351326,141.614622434061,132.046751382661,0.100921430030215,LHFP
Akr1e1,56043.0,0.966024971595839,1.0,0.0425942594982136,243.825913436284,241.757850784205,0.0122887212942052,AKR1E2
Asb2,65256.0,0.96604960541809,1.0,0.0425633575813303,15.4785844931497,12.1681470429303,0.34716405178947,ASB2
Spag7,216873.0,0.966055524665904,1.0,0.0425559321825076,190.554558964205,173.339843936636,0.136600813803119,SPAG7
Frem3,333315.0,0.966114530832138,1.0,0.0424819120414132,5.77947872991411,4.53072127291585,0.351198637308103,FREM3
Zfp558,72230.0,0.966155956870198,1.0,0.0424299453882528,72.5875059734378,69.3038510615147,0.0667857256933709,ZNF558
1500004A13Rik,319830.0,0.966163920919978,1.0,0.042419954945337,149.013763665437,140.262082700083,0.0873205361272257,
Rgs22,626596.0,0.966267385134999,1.0,-0.0422901654160137,0.369186089638496,1.03008772685806,-1.48034710837504,RGS22
Mir30b,387226.0,0.966291586968389,1.0,-0.0422598057992288,3.39812571152253,3.90757873529721,-0.201535717826862,MIR30B
Slc6a4,15567.0,0.96636710336569,1.0,0.0421650756691005,4.43023307566195,3.5797735759901,0.307514262749768,SLC6A4
Gng3,14704.0,0.966379963860069,1.0,0.0421489431005411,10.1804558861675,8.47955716338754,0.263741338977357,GNG3
AA388235,433100.0,0.966392826413242,1.0,-0.0421328079603441,0.678255945509403,1.12406589360055,-0.728824915757052,
Usp31,76179.0,0.966395427876414,1.0,0.0421295446147793,1159.81498844662,1126.06250432839,0.0426077783625311,USP31
